batchID,time(hr),process_phase,scenario,pH,biomass_conc(g/L),substrate_conc(g/L),product_conc(g/L),acetate_conc(g/L),viability,DO(%),kLa(hr1),gas_flow_rate(vvm),O2_uptake_rate(mmol/L/hr),agitation(rpm),ionic_strength(mol/L),TMP(cmHg),membrane_resistance(m1),flux(m/s),flux(LMH),power(W),filtration_time(hr),cumulative_eDNA(mg/L),cumulative_HCP(mg/L)
0,4.4,0,O2_limited,6.964931422588674,0.2597388989502794,164.6271142975032,0.013752179242749145,0.09162940119695331,0.927965481878562,4.263386703444925,1.6,0.04162106921964119,0.18797977258232434,80.55462661674662,0.15843772675945478,0.0,0.0,0.0,0.0,0.3010883490517068,0.0,0.0,0.0
0,4.6000000000000005,0,O2_limited,6.96440037747884,0.27542125651150456,164.59614520689271,0.015069105183395222,0.0930796247897716,0.9267937223553543,3.0103667533471654,1.6,0.04162106921964119,0.190802450203763,80.55462661674662,0.15822709011734798,0.0,0.0,0.0,0.0,0.3010883490517068,0.0,0.0,0.0
0,4.800000000000001,0,O2_limited,6.963873216406868,0.2881048745231176,164.5704801004464,0.016149895725887025,0.09452114704103297,0.9256211088668391,0.2749305807234209,1.6,0.04162106921964119,0.20232260471179475,80.55462661674662,0.16033621489894573,0.0,0.0,0.0,0.0,0.3010883490517068,0.0,0.0,0.0
0,5.0,0,O2_limited,6.963349905905628,0.28887451993163205,164.56635684452633,0.016280612528453725,0.09595402015878678,0.9244500455880953,2.913346917335953,1.6,0.04162106921964119,0.2116399052926662,80.55462661674662,0.15837039017776544,0.0,0.0,0.0,0.0,0.3010883490517068,0.0,0.0,0.0
0,5.2,0,O2_limited,6.962830412869858,0.3018191273049898,164.54009001747724,0.01738551100310594,0.09737829603783406,0.9232785306699424,1.0238396943462569,1.6,0.04162106921964119,0.21220528163916694,80.55462661674662,0.15842379806736423,0.0,0.0,0.0,0.0,0.3010883490517068,0.0,0.0,0.0
0,5.4,0,O2_limited,6.962314704551161,0.3068530209353411,164.5280839209457,0.017860659084087245,0.09879402626160705,0.922107240106413,0.6261930343214295,1.6,0.04162106921964119,0.2217143032518101,80.55462661674662,0.15863221264558902,0.0,0.0,0.0,0.0,0.3010883490517068,0.0,0.0,0.0
0,5.6000000000000005,0,O2_limited,6.961802748553082,0.3097631612712844,164.51989160086424,0.018167115035987186,0.1002012621040374,0.9209371732635809,2.458935061626786,1.6,0.04162106921964119,0.2254121676942093,80.55462661674662,0.15948737975253197,0.0,0.0,0.0,0.0,0.3010883490517068,0.0,0.0,0.0
0,5.800000000000001,0,O2_limited,6.9612945128262735,0.32178291030676753,164.49510884182044,0.019203038117530945,0.10160005453141317,0.9197676469217038,2.727420768562569,1.6,0.04162106921964119,0.22754993723423136,80.55462661674662,0.16020630472400677,0.0,0.0,0.0,0.0,0.3010883490517068,0.0,0.0,0.0
0,6.0,0,O2_limited,6.960789965663741,0.33542052997990196,164.46727085853547,0.020371275589855325,0.10299045420422469,0.918598772202205,3.223254738619443,1.6,0.04162106921964119,0.23637956412520975,80.55462661674662,0.16122516745711024,0.0,0.0,0.0,0.0,0.3010883490517068,0.0,0.0,0.0
0,6.2,0,O2_limited,6.960289075696171,0.3517258833947956,164.4344535127704,0.021756204790241995,0.10437251147899934,0.9174301580346211,2.8089804175658313,1.6,0.04162106921964119,0.2463976679175077,80.55462661674662,0.15970375672145137,0.0,0.0,0.0,0.0,0.3010883490517068,0.0,0.0,0.0
0,6.4,0,O2_limited,6.959791811887338,0.3669995643251983,164.40335777545394,0.023062513476688962,0.10574627641012535,0.9162617153275786,2.1660308601784455,1.6,0.04162106921964119,0.25837547099426417,80.55462661674662,0.16000453471184828,0.0,0.0,0.0,0.0,0.3010883490517068,0.0,0.0,0.0
